1.46641 2.894022229175356
1.46641 2.894022229175356
1.79095 2.894860309253381
1.79095 2.894860309253381
1.8073 2.9196770866973956
1.8073 2.9196770866973956
1.88888 2.860365606096738
1.88888 2.860365606096738
1.93403 2.893372195348395
1.93403 2.893372195348395
2.00814 2.9501746919195804
2.00814 2.9501746919195804
2.02449 2.879627135243086
2.02449 2.879627135243086
2.10608 2.8583017003295015
2.10608 2.8583017003295015
2.11454 3.2922386891656483
2.11454 3.2922386891656483
2.15123 2.8821329791808727
2.15123 2.8821329791808727
2.33173 2.823589404342868
2.33173 2.823589404342868
2.34904 2.8671344519903434
2.34904 2.8671344519903434
2.359 2.8604936272308334
2.359 2.8604936272308334
2.39715 2.891325970521248
2.39715 2.891325970521248
2.43062 3.074549207614799
2.43062 3.074549207614799
2.49212 2.904323500277522
2.49212 2.904323500277522
2.49682 2.9297234986878737
2.49682 2.9297234986878737
2.51433 2.9192275112058415
2.51433 2.9192275112058415
2.53701 2.849759566522676
2.53701 2.849759566522676
2.66801 2.863390779736256
2.66801 2.863390779736256
2.75421 3.1770444641000677
2.75421 3.1770444641000677
2.79936 2.958263237046191
2.79936 2.958263237046191
2.83144 3.1017409813978243
2.83144 3.1017409813978243
2.84083 3.0898886783378536
2.84083 3.0898886783378536
2.85245 2.883117038468148
2.85245 2.883117038468148
2.89705 2.9158515681405413
2.89705 2.9158515681405413
2.90074 2.7555384921396215
2.90074 2.7555384921396215
2.95523 2.9202710286822544
2.95523 2.9202710286822544
3.12108 2.913545405972354
3.12108 2.913545405972354
3.13649 2.976275635911488
3.13649 2.976275635911488
3.15598 2.8874575503575053
3.15598 2.8874575503575053
3.18172 2.795811783746609
3.18172 2.795811783746609
3.19915 2.979707798494653
3.19915 2.979707798494653
3.2157 2.9255914710016246
3.2157 2.9255914710016246
3.23395 2.833215943540759
3.23395 2.833215943540759
3.2503 3.0717020393348498
3.2503 3.0717020393348498
3.27386 2.836226166746994
3.27386 2.836226166746994
3.27493 2.983767642049562
3.27493 2.983767642049562
3.28737 2.9121159789935986
3.28737 2.9121159789935986
3.31363 2.9563733924357165
3.31363 2.9563733924357165
3.31549 2.8982461179563463
3.31549 2.8982461179563463
3.33184 2.916916927453204
3.33184 2.916916927453204
3.36468 3.0058862496764367
3.36468 3.0058862496764367
3.3718 2.9539903487048145
3.3718 2.9539903487048145
3.40234 3.529824947433682
3.40234 3.529824947433682
3.4141 2.892160459971754
3.4141 2.892160459971754
3.42507 2.8994980155014294
3.42507 2.8994980155014294
3.50694 2.8816036381812586
3.50694 2.8816036381812586
3.5246 3.0159679888891273
3.5246 3.0159679888891273
3.53947 3.185118710713177
3.53947 3.185118710713177
3.5518 3.0881682340236702
3.5518 3.0881682340236702
3.58165 2.9226505999269405
3.58165 2.9226505999269405
3.60661 2.8705238204428505
3.60661 2.8705238204428505
3.66226 2.904278416523706
3.66226 2.904278416523706
3.68002 2.7836125726616734
3.68002 2.7836125726616734
3.7051 3.032209121673188
3.7051 3.032209121673188
3.72646 3.297451747745862
3.72646 3.297451747745862
3.76512 3.2513202357140014
3.76512 3.2513202357140014
3.7778 2.782865925055279
3.7778 2.782865925055279
3.7807 2.906848826760404
3.7807 2.906848826760404
3.78375 2.7501513608938644
3.78375 2.7501513608938644
3.78462 2.909966210525325
3.78462 2.909966210525325
3.802 2.81718928974076
3.802 2.81718928974076
3.80213 3.014307253857203
3.80213 3.014307253857203
3.80731 3.0147894838239124
3.80731 3.0147894838239124
3.81594 2.8400491343594725
3.81594 2.8400491343594725
3.84014 2.8749454004085093
3.84014 2.8749454004085093
3.87721 2.909061878678345
3.87721 2.909061878678345
3.89037 2.926971152788573
3.89037 2.926971152788573
3.89243 2.919095224688834
3.89243 2.919095224688834
3.90697 2.777117614654242
3.90697 2.777117614654242
3.91562 2.791846472811331
3.91562 2.791846472811331
3.92149 2.8643537413700235
3.92149 2.8643537413700235
3.92157 2.7884767501657897
3.92157 2.7884767501657897
3.93313 2.945031696803367
3.93313 2.945031696803367
3.95581 2.8302121632711787
3.95581 2.8302121632711787
3.98867 2.965495975307295
3.98867 2.965495975307295
3.9944 2.8225107977324555
3.9944 2.8225107977324555
4.00029 2.9010420486901505
4.00029 2.9010420486901505
4.05428 2.9184797030431784
4.05428 2.9184797030431784
4.09716 2.9291306312843566
4.09716 2.9291306312843566
4.10489 2.9562549540113414
4.10489 2.9562549540113414
4.11817 2.7989109651336674
4.11817 2.7989109651336674
4.12757 2.8915110285291337
4.12757 2.8915110285291337
4.13879 2.8885962939431984
4.13879 2.8885962939431984
4.1474 3.2408110451631185
4.1474 3.2408110451631185
4.14818 2.8717663343092448
4.14818 2.8717663343092448
4.15687 2.812758015028234
4.15687 2.812758015028234
4.18759 2.8090986199242245
4.18759 2.8090986199242245
4.21675 2.825827265235943
4.21675 2.825827265235943
4.24141 2.8197930427042417
4.24141 2.8197930427042417
4.26892 2.9150765158828342
4.26892 2.9150765158828342
4.27831 2.866460553622473
4.27831 2.866460553622473
4.28993 2.928284847934168
4.28993 2.928284847934168
4.29762 2.805755748761364
4.29762 2.805755748761364
